2024-02-05 13:25:38.596298: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer.so.6'; dlerror: libnvinfer.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596395: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer_plugin.so.6'; dlerror: libnvinfer_plugin.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596403: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:30] Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2024-02-05 13:25:41.169140: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2024-02-05 13:25:41.217861: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1555] Found device 0 with properties: 
pciBusID: 0000:17:00.0 name: NVIDIA A100 80GB PCIe MIG 1g.10gb computeCapability: 8.0
coreClock: 1.41GHz coreCount: 14 deviceMemorySize: 9.50GiB deviceMemoryBandwidth: 225.30GiB/s
2024-02-05 13:25:41.218022: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.1'; dlerror: libcudart.so.10.1: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.220000: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcublas.so.10
2024-02-05 13:25:41.220849: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcufft.so.10
2024-02-05 13:25:41.221083: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcurand.so.10
2024-02-05 13:25:41.222704: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusolver.so.10
2024-02-05 13:25:41.223496: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusparse.so.10
2024-02-05 13:25:41.223597: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.223604: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1592] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2024-02-05 13:25:41.236927: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2024-02-05 13:25:41.253508: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2800000000 Hz
2024-02-05 13:25:41.253639: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c6cdd50 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.253646: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
2024-02-05 13:25:41.309871: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c1c82e0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.309895: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): NVIDIA A100 80GB PCIe MIG 1g.10gb, Compute Capability 8.0
2024-02-05 13:25:41.309989: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1096] Device interconnect StreamExecutor with strength 1 edge matrix:
2024-02-05 13:25:41.309999: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1102]      
=======> train step: 960000, lr: 0.000010, total_loss: 18.59,                  box_loss: 2.67, conf_loss: 15.38, category_loss: 0.55
=======> train step: 960158, lr: 0.000010, total_loss: 2.06,                  box_loss: 1.59, conf_loss: 0.13, category_loss: 0.35
=======> train step: 960159, lr: 0.000010, total_loss: 1.81,                  box_loss: 1.36, conf_loss: 0.13, category_loss: 0.32
=======> train step: 960160, lr: 0.000010, total_loss: 1.98,                  box_loss: 1.57, conf_loss: 0.09, category_loss: 0.32
=======> train step: 960161, lr: 0.000010, total_loss: 1.21,                  box_loss: 0.99, conf_loss: 0.10, category_loss: 0.12
=======> train step: 960162, lr: 0.000010, total_loss: 1.22,                  box_loss: 1.03, conf_loss: 0.07, category_loss: 0.11
=======> train step: 960163, lr: 0.000010, total_loss: 0.67,                  box_loss: 0.53, conf_loss: 0.09, category_loss: 0.05
=======> train step: 960164, lr: 0.000010, total_loss: 2.03,                  box_loss: 1.65, conf_loss: 0.07, category_loss: 0.30
=======> train step: 960165, lr: 0.000010, total_loss: 3.35,                  box_loss: 2.89, conf_loss: 0.10, category_loss: 0.36
=======> train step: 960166, lr: 0.000010, total_loss: 2.37,                  box_loss: 1.91, conf_loss: 0.12, category_loss: 0.35
=======> train step: 960167, lr: 0.000010, total_loss: 1.59,                  box_loss: 1.15, conf_loss: 0.12, category_loss: 0.33
=======> train step: 960168, lr: 0.000010, total_loss: 1.53,                  box_loss: 1.28, conf_loss: 0.11, category_loss: 0.14
=======> train step: 960169, lr: 0.000010, total_loss: 1.49,                  box_loss: 1.25, conf_loss: 0.12, category_loss: 0.12
=======> train step: 960170, lr: 0.000010, total_loss: 1.11,                  box_loss: 0.96, conf_loss: 0.10, category_loss: 0.05
=======> train step: 960171, lr: 0.000010, total_loss: 2.45,                  box_loss: 2.00, conf_loss: 0.11, category_loss: 0.35
=======> train step: 960172, lr: 0.000010, total_loss: 1.36,                  box_loss: 1.13, conf_loss: 0.11, category_loss: 0.11
=======> train step: 960173, lr: 0.000010, total_loss: 1.07,                  box_loss: 0.86, conf_loss: 0.10, category_loss: 0.11
=======> train step: 960174, lr: 0.000010, total_loss: 2.54,                  box_loss: 1.93, conf_loss: 0.10, category_loss: 0.51
=======> train step: 960175, lr: 0.000010, total_loss: 0.96,                  box_loss: 0.76, conf_loss: 0.12, category_loss: 0.08
=======> train step: 960176, lr: 0.000010, total_loss: 2.51,                  box_loss: 2.07, conf_loss: 0.10, category_loss: 0.34
=======> train step: 960177, lr: 0.000010, total_loss: 3.09,                  box_loss: 2.36, conf_loss: 0.15, category_loss: 0.59
=======> train step: 960178, lr: 0.000010, total_loss: 2.17,                  box_loss: 1.89, conf_loss: 0.17, category_loss: 0.11
=======> train step: 960179, lr: 0.000010, total_loss: 2.10,                  box_loss: 1.71, conf_loss: 0.10, category_loss: 0.29
=======> train step: 960180, lr: 0.000010, total_loss: 2.55,                  box_loss: 2.28, conf_loss: 0.16, category_loss: 0.10
=======> train step: 960181, lr: 0.000010, total_loss: 1.97,                  box_loss: 1.59, conf_loss: 0.07, category_loss: 0.31
=======> train step: 960182, lr: 0.000010, total_loss: 1.99,                  box_loss: 1.52, conf_loss: 0.12, category_loss: 0.35
=======> train step: 960183, lr: 0.000010, total_loss: 1.02,                  box_loss: 0.81, conf_loss: 0.10, category_loss: 0.11
=======> train step: 960184, lr: 0.000010, total_loss: 2.50,                  box_loss: 1.84, conf_loss: 0.09, category_loss: 0.58
=======> train step: 960185, lr: 0.000010, total_loss: 1.06,                  box_loss: 0.89, conf_loss: 0.10, category_loss: 0.08
=======> train step: 960186, lr: 0.000010, total_loss: 1.18,                  box_loss: 1.00, conf_loss: 0.10, category_loss: 0.08
=======> train step: 960187, lr: 0.000010, total_loss: 1.83,                  box_loss: 1.57, conf_loss: 0.15, category_loss: 0.12
=======> train step: 960188, lr: 0.000010, total_loss: 1.31,                  box_loss: 1.17, conf_loss: 0.06, category_loss: 0.08
=======> train step: 960189, lr: 0.000010, total_loss: 1.06,                  box_loss: 0.93, conf_loss: 0.07, category_loss: 0.06
=======> train step: 960190, lr: 0.000010, total_loss: 0.85,                  box_loss: 0.66, conf_loss: 0.10, category_loss: 0.09
=======> train step: 960191, lr: 0.000010, total_loss: 2.33,                  box_loss: 1.74, conf_loss: 0.07, category_loss: 0.52
=======> train step: 960192, lr: 0.000010, total_loss: 2.68,                  box_loss: 2.13, conf_loss: 0.21, category_loss: 0.34
=======> train step: 960193, lr: 0.000010, total_loss: 1.88,                  box_loss: 1.44, conf_loss: 0.10, category_loss: 0.34
=======> train step: 960194, lr: 0.000010, total_loss: 1.41,                  box_loss: 1.20, conf_loss: 0.10, category_loss: 0.11
=======> train step: 960195, lr: 0.000010, total_loss: 1.66,                  box_loss: 1.25, conf_loss: 0.10, category_loss: 0.31
=======> train step: 960196, lr: 0.000010, total_loss: 1.15,                  box_loss: 0.79, conf_loss: 0.09, category_loss: 0.27
=======> train step: 960197, lr: 0.000010, total_loss: 1.33,                  box_loss: 0.97, conf_loss: 0.07, category_loss: 0.29
=======> train step: 960198, lr: 0.000010, total_loss: 1.55,                  box_loss: 1.26, conf_loss: 0.17, category_loss: 0.12
=======> train step: 960199, lr: 0.000010, total_loss: 2.65,                  box_loss: 2.15, conf_loss: 0.13, category_loss: 0.36
=======> train step: 960200, lr: 0.000010, total_loss: 1.36,                  box_loss: 1.11, conf_loss: 0.16, category_loss: 0.09
=======> train step: 960201, lr: 0.000010, total_loss: 3.47,                  box_loss: 2.83, conf_loss: 0.08, category_loss: 0.56
=======> train step: 960202, lr: 0.000010, total_loss: 2.41,                  box_loss: 1.88, conf_loss: 0.16, category_loss: 0.38
=======> train step: 960203, lr: 0.000010, total_loss: 2.48,                  box_loss: 1.81, conf_loss: 0.13, category_loss: 0.54
=======> train step: 960204, lr: 0.000010, total_loss: 2.09,                  box_loss: 1.65, conf_loss: 0.11, category_loss: 0.32
=======> train step: 960205, lr: 0.000010, total_loss: 1.55,                  box_loss: 1.30, conf_loss: 0.15, category_loss: 0.10
=======> train step: 960206, lr: 0.000010, total_loss: 1.89,                  box_loss: 1.69, conf_loss: 0.11, category_loss: 0.09
=======> train step: 960207, lr: 0.000010, total_loss: 0.88,                  box_loss: 0.69, conf_loss: 0.12, category_loss: 0.06
=======> train step: 960208, lr: 0.000010, total_loss: 1.85,                  box_loss: 1.46, conf_loss: 0.10, category_loss: 0.30
=======> train step: 960209, lr: 0.000010, total_loss: 0.83,                  box_loss: 0.67, conf_loss: 0.10, category_loss: 0.06
=======> train step: 960210, lr: 0.000010, total_loss: 2.33,                  box_loss: 1.93, conf_loss: 0.10, category_loss: 0.31
=======> train step: 960211, lr: 0.000010, total_loss: 3.10,                  box_loss: 2.67, conf_loss: 0.09, category_loss: 0.34
=======> train step: 960212, lr: 0.000010, total_loss: 2.86,                  box_loss: 2.18, conf_loss: 0.11, category_loss: 0.57
=======> train step: 960213, lr: 0.000010, total_loss: 1.27,                  box_loss: 1.06, conf_loss: 0.09, category_loss: 0.12
=======> train step: 960214, lr: 0.000010, total_loss: 1.09,                  box_loss: 0.90, conf_loss: 0.12, category_loss: 0.07
=======> train step: 960215, lr: 0.000010, total_loss: 2.16,                  box_loss: 1.95, conf_loss: 0.08, category_loss: 0.12
=======> train step: 960216, lr: 0.000010, total_loss: 1.09,                  box_loss: 0.89, conf_loss: 0.11, category_loss: 0.08
=======> train step: 960217, lr: 0.000010, total_loss: 1.24,                  box_loss: 0.87, conf_loss: 0.09, category_loss: 0.28
=======> train step: 960218, lr: 0.000010, total_loss: 0.90,                  box_loss: 0.70, conf_loss: 0.11, category_loss: 0.09
=======> train step: 960219, lr: 0.000010, total_loss: 0.54,                  box_loss: 0.43, conf_loss: 0.06, category_loss: 0.05
=======> train step: 960220, lr: 0.000010, total_loss: 1.95,                  box_loss: 1.55, conf_loss: 0.10, category_loss: 0.31
=======> train step: 960221, lr: 0.000010, total_loss: 0.43,                  box_loss: 0.30, conf_loss: 0.08, category_loss: 0.05
=======> train step: 960222, lr: 0.000010, total_loss: 2.17,                  box_loss: 1.55, conf_loss: 0.09, category_loss: 0.53
=======> train step: 960223, lr: 0.000010, total_loss: 1.42,                  box_loss: 1.22, conf_loss: 0.09, category_loss: 0.12
=======> train step: 960224, lr: 0.000010, total_loss: 2.23,                  box_loss: 1.77, conf_loss: 0.13, category_loss: 0.33
=======> train step: 960225, lr: 0.000010, total_loss: 1.16,                  box_loss: 1.00, conf_loss: 0.08, category_loss: 0.08
=======> train step: 960226, lr: 0.000010, total_loss: 2.07,                  box_loss: 1.50, conf_loss: 0.08, category_loss: 0.49
=======> train step: 960227, lr: 0.000010, total_loss: 0.46,                  box_loss: 0.33, conf_loss: 0.08, category_loss: 0.05
=======> train step: 960228, lr: 0.000010, total_loss: 2.28,                  box_loss: 1.67, conf_loss: 0.08, category_loss: 0.52
=======> train step: 960229, lr: 0.000010, total_loss: 1.34,                  box_loss: 1.02, conf_loss: 0.07, category_loss: 0.25
=======> train step: 960230, lr: 0.000010, total_loss: 2.08,                  box_loss: 1.67, conf_loss: 0.29, category_loss: 0.12
=======> train step: 960231, lr: 0.000010, total_loss: 2.89,                  box_loss: 2.49, conf_loss: 0.07, category_loss: 0.32
=======> train step: 960232, lr: 0.000010, total_loss: 1.00,                  box_loss: 0.83, conf_loss: 0.08, category_loss: 0.08
=======> train step: 960233, lr: 0.000010, total_loss: 2.53,                  box_loss: 1.88, conf_loss: 0.12, category_loss: 0.54
=======> train step: 960234, lr: 0.000010, total_loss: 1.87,                  box_loss: 1.60, conf_loss: 0.16, category_loss: 0.12
=======> train step: 960235, lr: 0.000010, total_loss: 1.58,                  box_loss: 1.37, conf_loss: 0.09, category_loss: 0.12
=======> train step: 960236, lr: 0.000010, total_loss: 1.41,                  box_loss: 1.04, conf_loss: 0.07, category_loss: 0.30
=======> train step: 960237, lr: 0.000010, total_loss: 2.44,                  box_loss: 2.00, conf_loss: 0.12, category_loss: 0.31
=======> train step: 960238, lr: 0.000010, total_loss: 1.08,                  box_loss: 0.91, conf_loss: 0.11, category_loss: 0.05
=======> train step: 960239, lr: 0.000010, total_loss: 1.67,                  box_loss: 1.30, conf_loss: 0.08, category_loss: 0.28
=======> train step: 960240, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.25, conf_loss: 0.08, category_loss: 0.03
=======> train step: 960241, lr: 0.000010, total_loss: 1.56,                  box_loss: 1.22, conf_loss: 0.07, category_loss: 0.28
=======> train step: 960242, lr: 0.000010, total_loss: 1.33,                  box_loss: 1.15, conf_loss: 0.09, category_loss: 0.10
=======> train step: 960243, lr: 0.000010, total_loss: 2.00,                  box_loss: 1.61, conf_loss: 0.11, category_loss: 0.28
=======> train step: 960244, lr: 0.000010, total_loss: 1.80,                  box_loss: 1.49, conf_loss: 0.21, category_loss: 0.11
=======> train step: 960245, lr: 0.000010, total_loss: 2.30,                  box_loss: 1.92, conf_loss: 0.07, category_loss: 0.30
=======> train step: 960246, lr: 0.000010, total_loss: 1.58,                  box_loss: 1.41, conf_loss: 0.08, category_loss: 0.09
=======> train step: 960247, lr: 0.000010, total_loss: 2.24,                  box_loss: 1.61, conf_loss: 0.10, category_loss: 0.52
=======> train step: 960248, lr: 0.000010, total_loss: 2.14,                  box_loss: 1.72, conf_loss: 0.10, category_loss: 0.32
=======> train step: 960249, lr: 0.000010, total_loss: 1.21,                  box_loss: 0.82, conf_loss: 0.11, category_loss: 0.28
=======> train step: 960250, lr: 0.000010, total_loss: 2.05,                  box_loss: 1.46, conf_loss: 0.11, category_loss: 0.49
=======> train step: 960251, lr: 0.000010, total_loss: 0.88,                  box_loss: 0.72, conf_loss: 0.09, category_loss: 0.07
=======> train step: 960252, lr: 0.000010, total_loss: 1.06,                  box_loss: 0.88, conf_loss: 0.08, category_loss: 0.10
=======> train step: 960253, lr: 0.000010, total_loss: 1.91,                  box_loss: 1.49, conf_loss: 0.10, category_loss: 0.32
=======> train step: 960254, lr: 0.000010, total_loss: 1.46,                  box_loss: 1.10, conf_loss: 0.09, category_loss: 0.28
=======> train step: 960255, lr: 0.000010, total_loss: 0.49,                  box_loss: 0.35, conf_loss: 0.10, category_loss: 0.05
=======> train step: 960256, lr: 0.000010, total_loss: 0.76,                  box_loss: 0.64, conf_loss: 0.07, category_loss: 0.04
=======> train step: 960257, lr: 0.000010, total_loss: 2.36,                  box_loss: 1.76, conf_loss: 0.08, category_loss: 0.52
=======> train step: 960258, lr: 0.000010, total_loss: 1.72,                  box_loss: 1.37, conf_loss: 0.09, category_loss: 0.26
=======> train step: 960259, lr: 0.000010, total_loss: 2.29,                  box_loss: 2.10, conf_loss: 0.11, category_loss: 0.07
=======> train step: 960260, lr: 0.000010, total_loss: 1.10,                  box_loss: 0.89, conf_loss: 0.10, category_loss: 0.10
=======> train step: 960261, lr: 0.000010, total_loss: 1.57,                  box_loss: 1.32, conf_loss: 0.10, category_loss: 0.14
=======> train step: 960262, lr: 0.000010, total_loss: 1.55,                  box_loss: 1.15, conf_loss: 0.11, category_loss: 0.29
=======> train step: 960263, lr: 0.000010, total_loss: 0.98,                  box_loss: 0.62, conf_loss: 0.08, category_loss: 0.29
=======> train step: 960264, lr: 0.000010, total_loss: 3.32,                  box_loss: 2.70, conf_loss: 0.07, category_loss: 0.55
=======> train step: 960265, lr: 0.000010, total_loss: 1.34,                  box_loss: 1.18, conf_loss: 0.10, category_loss: 0.05
=======> train step: 960266, lr: 0.000010, total_loss: 2.10,                  box_loss: 1.85, conf_loss: 0.15, category_loss: 0.11
=======> train step: 960267, lr: 0.000010, total_loss: 0.74,                  box_loss: 0.59, conf_loss: 0.08, category_loss: 0.06
=======> train step: 960268, lr: 0.000010, total_loss: 2.43,                  box_loss: 1.99, conf_loss: 0.11, category_loss: 0.32
=======> train step: 960269, lr: 0.000010, total_loss: 1.05,                  box_loss: 0.65, conf_loss: 0.12, category_loss: 0.28
=======> train step: 960270, lr: 0.000010, total_loss: 2.36,                  box_loss: 1.90, conf_loss: 0.12, category_loss: 0.34
=======> train step: 960271, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.21, conf_loss: 0.09, category_loss: 0.03
=======> train step: 960272, lr: 0.000010, total_loss: 1.96,                  box_loss: 1.48, conf_loss: 0.10, category_loss: 0.37
=======> train step: 960273, lr: 0.000010, total_loss: 1.73,                  box_loss: 1.33, conf_loss: 0.07, category_loss: 0.33
=======> train step: 960274, lr: 0.000010, total_loss: 0.71,                  box_loss: 0.57, conf_loss: 0.10, category_loss: 0.04
=======> train step: 960275, lr: 0.000010, total_loss: 0.88,                  box_loss: 0.51, conf_loss: 0.11, category_loss: 0.25
=======> train step: 960276, lr: 0.000010, total_loss: 2.61,                  box_loss: 2.00, conf_loss: 0.10, category_loss: 0.51
=======> train step: 960277, lr: 0.000010, total_loss: 0.88,                  box_loss: 0.72, conf_loss: 0.08, category_loss: 0.08
=======> train step: 960278, lr: 0.000010, total_loss: 1.52,                  box_loss: 1.13, conf_loss: 0.09, category_loss: 0.30
=======> train step: 960279, lr: 0.000010, total_loss: 1.20,                  box_loss: 0.78, conf_loss: 0.13, category_loss: 0.29
=======> train step: 960280, lr: 0.000010, total_loss: 2.11,                  box_loss: 1.54, conf_loss: 0.08, category_loss: 0.49
=======> train step: 960281, lr: 0.000010, total_loss: 1.42,                  box_loss: 1.06, conf_loss: 0.08, category_loss: 0.28
=======> train step: 960282, lr: 0.000010, total_loss: 2.19,                  box_loss: 1.80, conf_loss: 0.08, category_loss: 0.32
=======> train step: 960283, lr: 0.000010, total_loss: 1.50,                  box_loss: 1.18, conf_loss: 0.08, category_loss: 0.25
=======> train step: 960284, lr: 0.000010, total_loss: 1.58,                  box_loss: 1.16, conf_loss: 0.14, category_loss: 0.28
=======> train step: 960285, lr: 0.000010, total_loss: 1.19,                  box_loss: 0.89, conf_loss: 0.07, category_loss: 0.23
=======> train step: 960286, lr: 0.000010, total_loss: 1.09,                  box_loss: 0.85, conf_loss: 0.17, category_loss: 0.08
=======> train step: 960287, lr: 0.000010, total_loss: 1.66,                  box_loss: 1.25, conf_loss: 0.13, category_loss: 0.28
=======> train step: 960288, lr: 0.000010, total_loss: 1.57,                  box_loss: 1.34, conf_loss: 0.14, category_loss: 0.09
=======> train step: 960289, lr: 0.000010, total_loss: 2.64,                  box_loss: 2.01, conf_loss: 0.11, category_loss: 0.52
=======> train step: 960290, lr: 0.000010, total_loss: 1.18,                  box_loss: 1.06, conf_loss: 0.07, category_loss: 0.04
=======> train step: 960291, lr: 0.000010, total_loss: 2.53,                  box_loss: 2.12, conf_loss: 0.07, category_loss: 0.34
=======> train step: 960292, lr: 0.000010, total_loss: 1.48,                  box_loss: 1.30, conf_loss: 0.08, category_loss: 0.09
=======> train step: 960293, lr: 0.000010, total_loss: 1.88,                  box_loss: 1.50, conf_loss: 0.10, category_loss: 0.28
=======> train step: 960294, lr: 0.000010, total_loss: 1.59,                  box_loss: 1.33, conf_loss: 0.14, category_loss: 0.12
=======> train step: 960295, lr: 0.000010, total_loss: 1.15,                  box_loss: 1.02, conf_loss: 0.08, category_loss: 0.05
=======> train step: 960296, lr: 0.000010, total_loss: 1.40,                  box_loss: 1.22, conf_loss: 0.10, category_loss: 0.08
=======> train step: 960297, lr: 0.000010, total_loss: 1.37,                  box_loss: 1.18, conf_loss: 0.12, category_loss: 0.07
=======> train step: 960298, lr: 0.000010, total_loss: 0.63,                  box_loss: 0.49, conf_loss: 0.09, category_loss: 0.06
=======> train step: 960299, lr: 0.000010, total_loss: 1.51,                  box_loss: 1.09, conf_loss: 0.11, category_loss: 0.30
=======> train step: 960300, lr: 0.000010, total_loss: 1.17,                  box_loss: 0.99, conf_loss: 0.09, category_loss: 0.09
=======> train step: 960301, lr: 0.000010, total_loss: 1.89,                  box_loss: 1.47, conf_loss: 0.10, category_loss: 0.32
=======> train step: 960302, lr: 0.000010, total_loss: 1.74,                  box_loss: 1.39, conf_loss: 0.08, category_loss: 0.27
=======> train step: 960303, lr: 0.000010, total_loss: 1.38,                  box_loss: 1.16, conf_loss: 0.12, category_loss: 0.10
=======> train step: 960304, lr: 0.000010, total_loss: 1.69,                  box_loss: 1.27, conf_loss: 0.15, category_loss: 0.27
=======> train step: 960305, lr: 0.000010, total_loss: 1.50,                  box_loss: 1.16, conf_loss: 0.09, category_loss: 0.26
=======> train step: 960306, lr: 0.000010, total_loss: 0.60,                  box_loss: 0.46, conf_loss: 0.10, category_loss: 0.04
=======> train step: 960307, lr: 0.000010, total_loss: 1.07,                  box_loss: 0.69, conf_loss: 0.09, category_loss: 0.29
=======> train step: 960308, lr: 0.000010, total_loss: 0.87,                  box_loss: 0.54, conf_loss: 0.07, category_loss: 0.26
=======> train step: 960309, lr: 0.000010, total_loss: 1.18,                  box_loss: 1.01, conf_loss: 0.08, category_loss: 0.09
=======> train step: 960310, lr: 0.000010, total_loss: 1.40,                  box_loss: 1.25, conf_loss: 0.08, category_loss: 0.07
=======> train step: 960311, lr: 0.000010, total_loss: 1.37,                  box_loss: 1.22, conf_loss: 0.08, category_loss: 0.07
=======> train step: 960312, lr: 0.000010, total_loss: 0.68,                  box_loss: 0.55, conf_loss: 0.07, category_loss: 0.07
=======> train step: 960313, lr: 0.000010, total_loss: 0.78,                  box_loss: 0.65, conf_loss: 0.08, category_loss: 0.05
=======> train step: 960314, lr: 0.000010, total_loss: 1.89,                  box_loss: 1.36, conf_loss: 0.07, category_loss: 0.46
=======> train step: 960315, lr: 0.000010, total_loss: 1.34,                  box_loss: 0.94, conf_loss: 0.12, category_loss: 0.28
=======> train step: 960316, lr: 0.000010, total_loss: 1.27,                  box_loss: 0.92, conf_loss: 0.09, category_loss: 0.27
=======> train step: 960317, lr: 0.000010, total_loss: 1.72,                  box_loss: 1.16, conf_loss: 0.06, category_loss: 0.51
=======> train step: 960318, lr: 0.000010, total_loss: 1.61,                  box_loss: 1.18, conf_loss: 0.16, category_loss: 0.27
=======> train step: 960319, lr: 0.000010, total_loss: 0.57,                  box_loss: 0.43, conf_loss: 0.07, category_loss: 0.07
=======> train step: 960320, lr: 0.000010, total_loss: 2.57,                  box_loss: 2.18, conf_loss: 0.08, category_loss: 0.31
=======> train step: 960321, lr: 0.000010, total_loss: 1.96,                  box_loss: 1.59, conf_loss: 0.11, category_loss: 0.27
=======> train step: 960322, lr: 0.000010, total_loss: 1.39,                  box_loss: 1.26, conf_loss: 0.08, category_loss: 0.05
=======> train step: 960323, lr: 0.000010, total_loss: 1.04,                  box_loss: 0.88, conf_loss: 0.09, category_loss: 0.08
=======> train step: 960324, lr: 0.000010, total_loss: 2.83,                  box_loss: 2.41, conf_loss: 0.08, category_loss: 0.34
=======> train step: 960325, lr: 0.000010, total_loss: 1.05,                  box_loss: 0.85, conf_loss: 0.09, category_loss: 0.11
=======> train step: 960326, lr: 0.000010, total_loss: 1.05,                  box_loss: 0.68, conf_loss: 0.09, category_loss: 0.28
=======> train step: 960327, lr: 0.000010, total_loss: 1.96,                  box_loss: 1.54, conf_loss: 0.12, category_loss: 0.30
=======> train step: 960328, lr: 0.000010, total_loss: 0.58,                  box_loss: 0.47, conf_loss: 0.09, category_loss: 0.03
=======> train step: 960329, lr: 0.000010, total_loss: 1.81,                  box_loss: 1.22, conf_loss: 0.09, category_loss: 0.50
=======> train step: 960330, lr: 0.000010, total_loss: 0.91,                  box_loss: 0.72, conf_loss: 0.08, category_loss: 0.12
=======> train step: 960331, lr: 0.000010, total_loss: 0.94,                  box_loss: 0.75, conf_loss: 0.11, category_loss: 0.09
=======> train step: 960332, lr: 0.000010, total_loss: 1.79,                  box_loss: 1.44, conf_loss: 0.07, category_loss: 0.28
=======> train step: 960333, lr: 0.000010, total_loss: 1.27,                  box_loss: 0.70, conf_loss: 0.08, category_loss: 0.49
=======> train step: 960334, lr: 0.000010, total_loss: 1.26,                  box_loss: 1.09, conf_loss: 0.10, category_loss: 0.07
=======> train step: 960335, lr: 0.000010, total_loss: 1.02,                  box_loss: 0.81, conf_loss: 0.14, category_loss: 0.07
=======> train step: 960336, lr: 0.000010, total_loss: 1.02,                  box_loss: 0.87, conf_loss: 0.10, category_loss: 0.05
=======> train step: 960337, lr: 0.000010, total_loss: 1.42,                  box_loss: 0.91, conf_loss: 0.08, category_loss: 0.43
=======> train step: 960338, lr: 0.000010, total_loss: 1.41,                  box_loss: 1.26, conf_loss: 0.07, category_loss: 0.08
=======> train step: 960339, lr: 0.000010, total_loss: 1.65,                  box_loss: 1.24, conf_loss: 0.10, category_loss: 0.31
=======> train step: 960340, lr: 0.000010, total_loss: 0.99,                  box_loss: 0.83, conf_loss: 0.07, category_loss: 0.08
=======> train step: 960341, lr: 0.000010, total_loss: 0.88,                  box_loss: 0.75, conf_loss: 0.08, category_loss: 0.05
=======> train step: 960342, lr: 0.000010, total_loss: 1.85,                  box_loss: 1.46, conf_loss: 0.06, category_loss: 0.33
=======> train step: 960343, lr: 0.000010, total_loss: 1.52,                  box_loss: 0.99, conf_loss: 0.07, category_loss: 0.45
